smiles,group,drugbank
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,test,-1
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,test,-1
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,test,-1
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,test,-1
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,test,-1
CC(=CC(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,test,-1
C[N+](C)(C)CCOC(N)=O,test,-1
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,test,-1
CCCN[C@H]1CCc2nc(N)sc2C1,test,-1
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,test,-1
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,test,-1
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,test,-1
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,test,-1
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,test,-1
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,test,-1
CN(C)CCCN1c2ccccc2Sc2ccccc21,test,-1
CC(=O)S[C@@H]1C=C2CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12,test,-1
COC(=O)C(c1ccccc1)C1CCCCN1,test,-1
COc1ccccc1OCC(O)COC(N)=O,test,-1
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,test,-1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,test,-1
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,test,-1
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,test,-1
CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,test,-1
CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O,test,-1
Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,test,-1
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,test,-1
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,test,-1
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,test,-1
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,test,-1
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,test,-1
O=c1[nH]cnc2[nH]ncc12,test,-1
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,test,-1
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,test,-1
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,test,-1
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,test,-1
C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO,test,-1
C[C@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,test,-1
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O,test,-1
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1)C[C@](O)(C(=O)CO)C=4,test,-1
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,test,-1
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1,test,-1
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,test,-1
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,test,-1
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,test,-1
NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,test,-1
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,test,-1
CN(C)C1C(=O)C(C(=O)NCO)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,test,-1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,test,-1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,test,-1
CC(=O)OC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O,test,-1
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,test,-1
CN(C)CCCN1c2ccccc2CCc2ccccc21,test,-1
COc1cc(C)c(/C=C/C(C)=C/C=CC(C)=CC(=O)O)c(C)c1C,test,-1
CC=c1c(C)c2[nH]/c1=C\c1[nH]c(c(C=CC(=O)O)c1C)C=c1[nH]c(c(C)c1CCC(=O)OC)=CC1=NC(=C3C=CC(C(=O)OC)=C(C(=O)OC)[C@@]13C)C2,test,-1
COc1ccc2cc(CCC(C)=O)ccc2c1,test,-1
C[N+]1(C)[C@H]2C[C@H](OC(=O)C(CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,test,-1
CCC1(CC)C(=O)NC(=O)N(C)C1=O,test,-1
CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,test,-1
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,test,-1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,test,-1
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,test,-1
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,test,-1
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,test,-1
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,test,-1
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,test,-1
CC(CNC1CCCCC1)OC(=O)c1ccccc1,test,-1
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,test,-1
CN=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1,test,-1
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,test,-1
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,test,-1
CC(N)C12CC3CC(CC(C3)C1)C2,test,-1
NCCC(=O)C(O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,test,-1
Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,test,-1
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,test,-1
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,test,-1
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,test,-1
Brc1c(NC2=NCCN2)ccc2nccnc12,test,-1
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,test,-1
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,test,-1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,test,-1
CN(C)c1nc(N(C)C)nc(N(C)C)n1,test,-1
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,test,-1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,test,-1
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,test,-1
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)CC1C(=O)O)C(C)C,test,-1
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,test,-1
CCN(CC)C(=O)C(C#N)=Cc1cc(O)c(O)c([N+](=O)[O-])c1,test,-1
Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,test,-1
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,test,-1
COc1ccc2c3c1OC1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,test,-1
O=C1c2ccccc2C(=O)C1c1ccccc1,test,-1
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,test,-1
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,test,-1
CN=C(NC#N)NCCSCc1[nH]cnc1C,test,-1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,test,-1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,test,-1
C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,test,-1
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,test,-1
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,test,-1
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,test,-1
CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6CC[C@]7(C)C(c8coc(O)c8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O,test,-1
NCCCCCC(=O)O,test,-1
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,test,-1
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C,test,-1
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,test,-1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)C[C@H]2CCCC[C@@H]21,test,-1
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,test,-1
O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,test,-1
CC(C=C/C=C(C)\C=C\C1=C(C)CCCC1(C)C)=CC(=O)O,test,-1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,test,-1
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,test,-1
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,test,-1
COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1,test,-1
O=C(O)[PH](=O)(=O)O,test,-1
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,test,-1
O=P1(N(CCCl)CCCl)NCCCO1,test,-1
CCC1(c2ccccc2)NC(=O)N(C)C1=O,test,-1
CS(=O)(=O)c1ccc(-c2coc(O)c2-c2ccccc2)cc1,test,-1
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,test,-1
N=C(N)N,test,-1
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,test,-1
COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O,test,-1
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,test,-1
CNCCC=C1c2ccccc2CCc2ccccc21,test,-1
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,test,-1
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,test,-1
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,test,-1
O=c1[nH]cc(F)c(=O)[nH]1,test,-1
CN(C)C(=O)Oc1ccc[n+](C)c1,test,-1
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,test,-1
C[C@@H]1C[C@H]2[C@@H]3CC=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1C(=O)CO,test,-1
O=C(O)CCCCCCCC(=O)O,test,-1
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,test,-1
CCCc1cc(=O)[nH]c(=S)[nH]1,test,-1
CC(=O)NO,test,-1
OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,test,-1
COc1c2occc2cc2ccc(=O)oc12,test,-1
CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,test,-1
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,test,-1
FC(F)(F)C(F)(F)C(F)(F)F,test,-1
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,test,-1
CC(O)Nc1c(C(O)C(O)CO)oc(C(=O)O)cc1=NC(N)N,test,-1
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,test,-1
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1C[C@H]3C(N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1C2=O,test,-1
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,test,-1
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,test,-1
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,test,-1
NC(=O)N1c2ccccc2C=Cc2ccccc21,test,-1
COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,test,-1
O=C(O)C(S)C(S)C(=O)O,test,-1
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,test,-1
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,test,-1
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,test,-1
CC(C)NCC(O)COc1cccc2ccccc12,test,-1
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,test,-1
CCNC(C)Cc1cccc(C(F)(F)F)c1,test,-1
Clc1cccc(Cl)c1NC1=NCCN1,test,-1
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,test,-1
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,test,-1
CC1(C)SC2C(NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2C1C(=O)O,test,-1
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,test,-1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,test,-1
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,test,-1
CC(c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,test,-1
C[N+](C)(C)C[C@H](O)CC(=O)[O-],test,-1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O,test,-1
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,test,-1
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,test,-1
CCC(CC)(CC(=O)Nc1cccc(/C=C/c2nc(C3CCC3)cs2)c1)C(=O)O,test,-1
CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,test,-1
CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,test,-1
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,test,-1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CC(F)=C5CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,test,-1
CCC1(C)CC(=O)NC1=O,test,-1
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,test,-1
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,test,-1
C[C@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,test,-1
CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,test,-1
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,test,-1
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,test,-1
Oc1ccc(OCc2ccccc2)cc1,test,-1
CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,test,-1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CC(C)=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,test,-1
COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,test,-1
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,test,-1
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,test,-1
CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,test,-1
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,test,-1
CCc1cc(C(N)=S)ccn1,test,-1
C[C@H](N)[C@H](O)c1cccc(O)c1,test,-1
Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,test,-1
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,test,-1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,test,-1
O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,test,-1
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,test,-1
COCCOCC(CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2,test,-1
CCC1(C)OC(=O)N(C)C1=O,test,-1
CN(C)C1C(=O)C(C(N)=O)C(=O)[C@@]2(O)C(O)c3c(c(O)c4c(Cl)ccc(O)c4c3O)C[C@@H]12,test,-1
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,test,-1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CC=C4CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,test,-1
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,test,-1
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,test,-1
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test,-1
C[C@]12CC[C@H]3[C@@H](CC=C4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,test,-1
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,test,-1
O=c1nc2ccc(Cl)cc2c(-c2ccccc2)nc1C(O)O,test,-1
N=C(N)NN=Cc1c(Cl)cccc1Cl,test,-1
NCCCC(O)([PH](=O)(=O)O)[PH](=O)(=O)O,test,-1
Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,test,-1
CCCCCCCCCCCCCCCCCCCCCCO,test,-1
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,test,-1
CC(=O)NS(=O)(=O)c1ccc(N)cc1,test,-1
C[C@]12CC(=O)C3[C@@H](CC=C4CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,test,-1
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,test,-1
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,test,-1
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,test,-1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,test,-1
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,test,-1
Nc1nc2[nH]cc(CCc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,test,-1
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,test,-1
CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,test,-1
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@]2(O)C[C@H](O)C(C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/CC/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,test,-1
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,test,-1
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,test,-1
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,test,-1
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,test,-1
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,test,-1
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,test,-1
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1,test,-1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,test,-1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,test,-1
CNC1(C)C2CCC(C2)C1(C)C,test,-1
CC(=O)NCCCS(=O)(=O)O,test,-1
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,test,-1
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,test,-1
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,test,-1
C[C@@H]1C[C@H]2[C@@H]3CC(F)=C4CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,test,-1
COc1nccnc1NS(=O)(=O)c1ccc(N)cc1,test,-1
CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,test,-1
CNC[C@H](O)c1ccc(O)c(O)c1,test,-1
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1,test,-1
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,test,-1
C=CC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOCC(=O)O)c3csc(N)n3)C2SC1,test,-1
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,test,-1
C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,test,-1
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,test,-1
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,test,-1
O=C(OCc1ccccc1)c1ccccc1,test,-1
CC(C)OP(=O)(F)OC(C)C,test,-1
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,test,-1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,test,-1
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,test,-1
C[C@@H]1OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)C(C(=O)O)[C@H](C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@H]1C)O2,test,-1
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,test,-1
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,test,-1
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,test,-1
